EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,ABSOLUTE_ROWNUMBER
5135624,TRAVIS CO.,BERGSTROM AFB,3/16/2000,1620,Tornado, ,F0,0,0,0,0,TX,CST, ,92133,C,453,EWX,0,0,OFFICIAL NWS OBS., ,0.2,30, , , , ,BERGSTROM AFB,30.2,-97.67,30.2,-97.67,1
5135625,TRAVIS CO.,PFLUGERVILLE,3/16/2000,1710,Tornado, ,F0,0,0,0,0,TX,CST, ,92133,C,453,EWX,0,0,LAW ENFORCEMENT, ,0.1,20, , , , ,PFLUGERVILLE,30.43,-97.62,30.43,-97.62,2
5135626,TRAVIS CO.,AUSTIN,3/16/2000,1718,Hail,1.75, ,0,0,0,0,TX,CST, ,92133,C,453,EWX,0,0,LAW ENFORCEMENT, , , ,10,N,10,N,AUSTIN,30.43,-97.75,30.43,-97.75,3
5135730,TRAVIS CO.,AUSTIN,4/7/2000,1905,Hail,0.75, ,0,0,0,0,TX,CST, ,92269,C,453,EWX,0,0,LAW ENFORCEMENT, , , ,5,N,5,N,AUSTIN,30.35,-97.75,30.35,-97.75,4
5135733,TRAVIS CO.,AUSTIN,4/11/2000,2342,Thunderstorm Wind,51, ,0,0,20000,0,TX,CST,M,92271,C,453,EWX,0,0,AWOS,ASOS,MESONET,ETC, , , , ,AUSTIN,30.28,-97.75,30.28,-97.75,5
5135734,TRAVIS CO.,AUSTIN,4/11/2000,2350,Hail,1, ,0,0,0,0,TX,CST, ,92271,C,453,EWX,0,0,GENERAL PUBLIC, , , ,10,W,10,W,AUSTIN,30.28,-97.92,30.28,-97.92,6
5145203,TRAVIS CO.,LAGO VISTA,5/12/2000,1950,Hail,1.75, ,0,0,0,0,TX,CST, ,94925,C,453,EWX,0,0,LAW ENFORCEMENT, , , ,8,N,8,N,LAGO VISTA,30.58,-97.98,30.58,-97.98,7
5143966,TRAVIS CO.,AUSTIN,5/27/2000,2101,Thunderstorm Wind,50, ,0,0,0,0,TX,CST,M,94930,C,453,EWX,0,0,BROADCAST MEDIA, , , , , , , ,AUSTIN,30.28,-97.75,30.28,-97.75,8
5143967,TRAVIS CO.,AUSTIN,5/27/2000,2122,Thunderstorm Wind,51, ,0,0,0,0,TX,CST,M,94930,C,453,EWX,0,0,BROADCAST MEDIA, , , , , , , ,AUSTIN,30.28,-97.75,30.28,-97.75,9
5150993,TRAVIS CO.,SOUTHWEST PORTION,6/9/2000,1230,Flash Flood, , ,0,0,30000,0,TX,CST, ,96909,C,453,EWX,0,0,LAW ENFORCEMENT, , , , , , , ,SOUTHWEST PORTION, , , , ,10
5164060,TRAVIS CO.,AUSTIN,7/16/2000,1500,Lightning, , ,0,1,0,0,TX,CST, ,98747,C,453,EWX,0,0,BROADCAST MEDIA, , , , , , , ,AUSTIN, , , , ,11
5174776,TRAVIS CO.,AUSTIN,10/22/2000,1625,Hail,1.75, ,0,0,0,0,TX,CST, ,103555,C,453,EWX,0,0,AMATEUR RADIO, , , , , , , ,AUSTIN,30.28,-97.75,30.28,-97.75,12
5160960,TRAVIS CO.,COUNTYWIDE,11/2/2000,1550,Flash Flood, , ,0,0,20000,0,TX,CST, ,104314,C,453,EWX,0,0,EMERGENCY MANAGER, , , , , , , ,COUNTYWIDE, , , , ,13
5161065,TRAVIS CO.,COUNTYWIDE,11/3/2000,1030,Flash Flood, , ,0,0,20000,0,TX,CST, ,104320,C,453,EWX,0,0,EMERGENCY MANAGER, , , , , , , ,COUNTYWIDE, , , , ,14
5159094,TRAVIS CO.,EAST PORTION,11/23/2000,2230,Flash Flood, , ,0,0,15000,0,TX,CST, ,104351,C,453,EWX,0,0,FIRE DEPT/RESCUE SQUAD, , , , , , , ,EAST PORTION, , , , ,15
5159852,TRAVIS (ZONE), ,12/12/2000,1600,Winter Storm, , ,0,0,0,0,TX,CST, ,104957,Z,192,EWX,0,0,EMERGENCY MANAGER, , , , , , , , , , , , ,16
5243270,TRAVIS CO.,WEST PORTION,5/6/2001,1900,Flash Flood, , ,0,0,10000,0,TX,CST, ,114399,C,453,EWX,0,0,EMERGENCY MANAGER, , , , , , , ,WEST PORTION, , , , ,17
5243272,TRAVIS CO.,EAST PORTION,5/6/2001,2200,Flash Flood, , ,0,0,20000,0,TX,CST, ,114400,C,453,EWX,0,0,EMERGENCY MANAGER, , , , , , , ,EAST PORTION, , , , ,18
5243288,TRAVIS CO.,AUSTIN,5/20/2001,2030,Thunderstorm Wind,57, ,0,0,0,0,TX,CST,M,114405,C,453,EWX,0,0,AWOS,ASOS,MESONET,ETC, , , , ,AUSTIN,30.28,-97.75,30.28,-97.75,19
5243287,TRAVIS CO.,COUNTYWIDE,5/20/2001,2030,Flash Flood, , ,0,5,60000,0,TX,CST, ,114404,C,453,EWX,0,0,NEWSPAPER, , , , , , , ,COUNTYWIDE, , , , ,20
5243289,TRAVIS CO.,PFLUGERVILLE,5/20/2001,2036,Thunderstorm Wind,63, ,0,0,0,0,TX,CST,M,114405,C,453,EWX,0,0,AWOS,ASOS,MESONET,ETC, , , , ,PFLUGERVILLE,30.43,-97.62,30.43,-97.62,21
5260976,TRAVIS CO.,COUNTYWIDE,8/26/2001,1915,Flash Flood, , ,0,0,30000,0,TX,CST, ,120192,C,453,EWX,0,0,EMERGENCY MANAGER, , , , , , , ,COUNTYWIDE, , , , ,22
5261073,TRAVIS CO.,AUSTIN,8/31/2001,2100,Flash Flood, , ,0,0,20000,0,TX,CST, ,120204,C,453,EWX,0,0,EMERGENCY MANAGER, , , , , , , ,AUSTIN, , , , ,23
5269726,TRAVIS CO.,PFLUGERVILLE,10/12/2001,2227,Thunderstorm Wind,61, ,0,0,0,0,TX,CST,M,123806,C,453,EWX,0,0,BROADCAST MEDIA, , , , , , , ,PFLUGERVILLE,30.43,-97.62,30.43,-97.62,24
5272972,TRAVIS CO.,COUNTYWIDE,11/15/2001,1000,Flash Flood, , ,2,50,500000,0,TX,CST, ,124478,C,453,EWX,0,0,EMERGENCY MANAGER, , , , , , , ,COUNTYWIDE, , , , ,25
5273159,TRAVIS CO.,AUSTIN,11/15/2001,1550,Tornado, ,F1,0,0,100000,0,TX,CST, ,124490,C,453,EWX,0,0,NWS STORM SURVEY, ,2.5,800,3,S,2,SE,AUSTIN,30.23,-97.75,30.27,-97.73,26
5273160,TRAVIS CO.,AUSTIN,11/15/2001,1645,Tornado, ,F0,0,0,30000,0,TX,CST, ,124491,C,453,EWX,0,0,LAW ENFORCEMENT, ,2,30,7,NE,9,NE,AUSTIN,30.35,-97.67,30.38,-97.65,27
5273245,TRAVIS CO.,BERGSTROM AFB,11/15/2001,1730,Tornado, ,F1,0,0,80000,0,TX,CST, ,124492,C,453,EWX,0,0,NWS STORM SURVEY, ,3,500,4,NW,4,NNE,BERGSTROM AFB,30.23,-97.7,30.25,-97.65,28
5273246,TRAVIS CO.,BERGSTROM AFB,11/15/2001,1739,Thunderstorm Wind,54, ,0,0,0,0,TX,CST,M,124492,C,453,EWX,0,0,OFFICIAL NWS OBS., , , , , , , ,BERGSTROM AFB,30.2,-97.67,30.2,-97.67,29
5273247,TRAVIS CO.,BERGSTROM AFB,11/15/2001,1744,Tornado, ,F0,0,0,15000,0,TX,CST, ,124492,C,453,EWX,0,0,NWS STORM SURVEY, ,4.5,50,2,NW,4,NNE,BERGSTROM AFB,30.22,-97.68,30.25,-97.63,30
5273331,TRAVIS CO.,PFLUGERVILLE,11/15/2001,1802,Tornado, ,F0,0,0,0,0,TX,CST, ,124500,C,453,EWX,0,0,GENERAL PUBLIC, ,0.3,30,3,NE,3,NE,PFLUGERVILLE,30.47,-97.58,30.47,-97.58,31
5272044,TRAVIS (ZONE), ,11/15/2001,2000,Flood, , ,0,0,0,0,TX,CST, ,124502,Z,192,EWX,0,0,OFFICIAL NWS OBS., , , , , , , , , , , , ,32
5272045,TRAVIS (ZONE), ,11/15/2001,2330,Flood, , ,0,0,0,0,TX,CST, ,124502,Z,192,EWX,0,0,OFFICIAL NWS OBS., , , , , , , , , , , , ,33
5272058,TRAVIS CO.,PFLUGERVILLE,11/28/2001,330,Hail,0.75, ,0,0,0,0,TX,CST, ,124513,C,453,EWX,0,0,LAW ENFORCEMENT, , , , , , , ,PFLUGERVILLE,30.43,-97.62,30.43,-97.62,34
5272126,TRAVIS (ZONE), ,11/28/2001,1900,Winter Storm, , ,0,0,0,0,TX,CST, ,124514,Z,192,EWX,0,0,EMERGENCY MANAGER, , , , , , , , , , , , ,35
5294109,TRAVIS CO.,LAKE TRAVIS,6/26/2002,1855,Hail,1, ,0,0,0,0,TX,CST, ,135313,C,453,EWX,0,0,NEWSPAPER, , , , , , , ,LAKE TRAVIS,30.43,-98.03,30.43,-98.03,36
5294110,TRAVIS CO.,LAKE TRAVIS,6/26/2002,1900,Thunderstorm Wind,69, ,0,0,300000,0,TX,CST,M,135313,C,453,EWX,0,0,AWOS,ASOS,MESONET,ETC, , , , ,LAKE TRAVIS,30.43,-98.03,30.43,-98.03,37
5294111,TRAVIS CO.,AUSTIN,6/26/2002,1908,Thunderstorm Wind,56, ,0,0,0,0,TX,CST,M,135313,C,453,EWX,0,0,AWOS,ASOS,MESONET,ETC, , , , ,AUSTIN,30.28,-97.75,30.28,-97.75,38
5311547,TRAVIS CO.,WEST PORTION,7/1/2002,2130,Flash Flood, , ,0,0,0,0,TX,CST, ,139908,C,453,EWX,0,0,EMERGENCY MANAGER, , , , , , , ,WEST PORTION, , , , ,39
5311699,TRAVIS CO.,COUNTYWIDE,7/2/2002,730,Flash Flood, , ,0,0,0,0,TX,CST, ,139910,C,453,EWX,0,0,EMERGENCY MANAGER, , , , , , , ,COUNTYWIDE, , , , ,40
5311769,TRAVIS (ZONE), ,7/2/2002,1533,Flood, , ,1,0,0,0,TX,CST, ,139914,Z,192,EWX,0,0,OTHER FEDERAL AGENCY, , , , , , , , , , , , ,41
5311771,TRAVIS (ZONE), ,7/2/2002,1557,Flood, , ,0,0,0,0,TX,CST, ,139916,Z,192,EWX,0,0,OTHER FEDERAL AGENCY, , , , , , , , , , , , ,42
5311944,TRAVIS CO.,COUNTYWIDE,7/3/2002,600,Flash Flood, , ,0,0,0,0,TX,CST, ,139919,C,453,EWX,0,0,LAW ENFORCEMENT, , , , , , , ,COUNTYWIDE, , , , ,43
5306839,TRAVIS CO.,WEST PORTION,7/5/2002,430,Flash Flood, , ,0,0,0,0,TX,CST, ,139928,C,453,EWX,0,0,LAW ENFORCEMENT, , , , , , , ,WEST PORTION, , , , ,44
5311722,TRAVIS CO.,LAGO VISTA,8/8/2002,1500,Lightning, , ,0,3,0,0,TX,CST, ,140165,C,453,EWX,0,0,METEOROLOGIST(NON NWS), , , , , , , ,LAGO VISTA, , , , ,45
5311723,TRAVIS CO.,COUNTYWIDE,8/10/2002,1440,Flash Flood, , ,0,0,0,0,TX,CST, ,140166,C,453,EWX,0,0,LAW ENFORCEMENT, , , , , , , ,COUNTYWIDE, , , , ,46
5320558,TRAVIS CO.,COUNTYWIDE,9/7/2002,1930,Flash Flood, , ,0,0,0,0,TX,CST, ,143702,C,453,EWX,0,0,LAW ENFORCEMENT, , , , , , , ,COUNTYWIDE, , , , ,47
5320650,TRAVIS CO.,COUNTYWIDE,9/8/2002,915,Flash Flood, , ,0,2,30000,0,TX,CST, ,143705,C,453,EWX,0,0,LAW ENFORCEMENT, , , , , , , ,COUNTYWIDE, , , , ,48
5319398,TRAVIS CO.,AUSTIN,10/20/2002,2305,Hail,1.75, ,0,0,500000,0,TX,CST, ,144082,C,453,EWX,0,0,METEOROLOGIST(NON NWS), , , ,4,SW, , ,AUSTIN,30.25,-97.8,30.28,-97.75,49
5319640,TRAVIS CO.,SOUTH PORTION,10/24/2002,1200,Flash Flood, , ,0,0,0,0,TX,CST, ,144088,C,453,EWX,0,0,LAW ENFORCEMENT, , , , , , , ,SOUTH PORTION, , , , ,50
5323261,TRAVIS CO.,COUNTYWIDE,11/4/2002,1315,Flash Flood, , ,0,0,10000,0,TX,CST, ,144642,C,453,EWX,0,0,BROADCAST MEDIA, , , , , , , ,COUNTYWIDE, , , , ,51
5323413,TRAVIS CO.,LAKE TRAVIS,11/26/2002,345,Hail,1, ,0,0,0,0,TX,CST, ,144654,C,453,EWX,0,0,BROADCAST MEDIA, , , , , , , ,LAKE TRAVIS,30.43,-98.03,30.43,-98.03,52
5326145,TRAVIS CO.,MANOR,12/23/2002,704,Tornado, ,F1,0,1,200000,0,TX,CST, ,145602,C,453,EWX,0,0,STORM CHASER, ,5.5,200,1,SE,5,NE,MANOR,30.32,-97.53,30.38,-97.48,53
5341653,TRAVIS CO.,COUNTYWIDE,2/20/2003,830,Flash Flood, , ,0,0,15000,0,TX,CST, ,147099,C,453,EWX,0,0,NEWSPAPER, , , , , , , ,COUNTYWIDE, , , , ,54
5341352,TRAVIS (ZONE), ,2/24/2003,2000,Winter Storm, , ,0,0,0,0,TX,CST, ,147107,Z,192,EWX,0,0,NEWSPAPER, , , , , , , , , , , , ,55
5346282,TRAVIS CO.,OAK HILL,3/25/2003,1937,Hail,0.75, ,0,0,0,0,TX,CST, ,148416,C,453,EWX,0,0,AMATEUR RADIO, , , , , , , ,OAK HILL,30.23,-97.85,30.23,-97.85,56
5346283,TRAVIS CO.,AUSTIN,3/25/2003,2005,Hail,0.75, ,0,0,0,0,TX,CST, ,148416,C,453,EWX,0,0,AMATEUR RADIO, , , ,3,S,3,S,AUSTIN,30.23,-97.75,30.23,-97.75,57
5360901,TRAVIS CO.,AUSTIN,6/13/2003,1545,Thunderstorm Wind,56, ,0,0,100000,0,TX,CST,MG,153389,C,453,EWX,0,0,NEWSPAPER, , , , , , , ,AUSTIN,30.28,-97.75,30.28,-97.75,58
5360296,TRAVIS CO.,AUSTIN-BERGSTROM ARPT,6/13/2003,1759,Hail,0.75, ,0,0,0,0,TX,CST, ,153393,C,453,EWX,0,0,OTHER FEDERAL AGENCY, , , , , , , ,AUSTIN-BERGSTROM ARPT,30.2,-97.67,30.2,-97.67,59
5368706,TRAVIS CO.,AUSTIN,8/8/2003,1523,Thunderstorm Wind,57, ,0,0,100000,0,TX,CST,MG,160308,C,453,EWX,0,0,BROADCAST MEDIA, , , , , , , ,AUSTIN,30.28,-97.75,30.28,-97.75,60
5369191,TRAVIS CO.,AUSTIN,8/11/2003,1905,Thunderstorm Wind,60, ,0,0,600000,0,TX,CST,EG,160311,C,453,EWX,0,0,NWS STORM SURVEY, , , , , , , ,AUSTIN,30.28,-97.75,30.28,-97.75,61
5369192,TRAVIS CO.,AUSTIN,8/11/2003,1910,Hail,1.75, ,0,0,100000,0,TX,CST, ,160311,C,453,EWX,0,0,NWS STORM SURVEY, , , , , , , ,AUSTIN,30.28,-97.75,30.28,-97.75,62
5385123,TRAVIS CO.,COUNTYWIDE,1/16/2004,1800,Flash Flood, , ,0,0,10000,0,TX,CST, ,166128,C,453,EWX,0,0,LAW ENFORCEMENT, , , , , , , ,COUNTYWIDE, , , , ,63
5393181,TRAVIS CO.,LAGO VISTA,4/6/2004,240,Hail,1.75, ,0,0,200000,0,TX,CST, ,168074,C,453,EWX,0,0,NEWSPAPER, , , , , , , ,LAGO VISTA,30.47,-97.98,30.47,-97.98,64
5393286,TRAVIS CO.,NORTH PORTION,4/6/2004,530,Flash Flood, , ,0,4,0,0,TX,CST, ,168074,C,453,EWX,0,0,LAW ENFORCEMENT, , , , , , , ,NORTH PORTION, , , , ,65
5391929,TRAVIS CO.,AUSTIN,4/10/2004,1515,Hail,0.75, ,0,0,0,0,TX,CST, ,168079,C,453,EWX,0,0,AMATEUR RADIO, , , , , , , ,AUSTIN,30.28,-97.75,30.28,-97.75,66
5392022,TRAVIS CO.,LAGO VISTA,4/13/2004,300,Hail,1, ,0,0,500000,0,TX,CST, ,168080,C,453,EWX,0,0,NEWSPAPER, , , , , , , ,LAGO VISTA,30.47,-97.98,30.47,-97.98,67
5399833,TRAVIS CO.,AUSTIN,5/31/2004,1608,Hail,1, ,0,0,0,0,TX,CST, ,170936,C,453,EWX,0,0,TRAINED SPOTTER, , , , , , , ,AUSTIN,30.28,-97.75,30.28,-97.75,68
5399834,TRAVIS CO.,AUSTIN,5/31/2004,1610,Hail,1.75, ,0,0,0,0,TX,CST, ,170936,C,453,EWX,0,0,BROADCAST MEDIA, , , , , , , ,AUSTIN,30.28,-97.75,30.28,-97.75,69
5399835,TRAVIS CO.,AUSTIN,5/31/2004,1625,Hail,1.75, ,0,0,0,0,TX,CST, ,170936,C,453,EWX,0,0,TRAINED SPOTTER, , , , , , , ,AUSTIN,30.28,-97.75,30.28,-97.75,70
5410195,TRAVIS CO.,EAST PORTION,6/5/2004,30,Flash Flood, , ,0,0,0,0,TX,CST, ,174678,C,453,EWX,0,0,DEPT OF HIGHWAYS, , , , , , , ,EAST PORTION, , , , ,71
5410254,TRAVIS CO.,AUSTIN-BERGSTROM ARPT,6/8/2004,1945,Tornado, ,F0,0,0,150000,0,TX,CST, ,174680,C,453,EWX,0,0,BROADCAST MEDIA, ,0.5,100,7,E,7,NE,AUSTIN-BERGSTROM ARPT,30.2,-97.55,30.27,-97.58,72
5410383,TRAVIS (ZONE), ,6/9/2004,1100,Flood, , ,0,0,0,0,TX,CST, ,174689,Z,192,EWX,0,0,OTHER FEDERAL AGENCY, , , , , , , , , , , , ,73
5410388,TRAVIS CO.,COUNTYWIDE,6/9/2004,1300,Flash Flood, , ,0,0,0,0,TX,CST, ,174690,C,453,EWX,0,0,LAW ENFORCEMENT, , , , , , , ,COUNTYWIDE, , , , ,74
5409416,TRAVIS CO.,NORTHEAST PORTION,6/25/2004,1330,Flash Flood, , ,0,0,0,0,TX,CST, ,174704,C,453,EWX,0,0,EMERGENCY MANAGER, , , , , , , ,NORTHEAST PORTION, , , , ,75
5409505,TRAVIS CO.,WEST PORTION,6/26/2004,1730,Flash Flood, , ,0,0,0,0,TX,CST, ,174707,C,453,EWX,0,0,LAW ENFORCEMENT, , , , , , , ,WEST PORTION, , , , ,76
5409509,TRAVIS CO.,AUSTIN-BERGSTROM ARPT,6/27/2004,1013,Thunderstorm Wind,50, ,0,0,0,0,TX,CST,MG,174708,C,453,EWX,0,0,AWOS,ASOS,MESONET,ETC, , , , ,AUSTIN-BERGSTROM ARPT,30.2,-97.67,30.2,-97.67,77
5409510,TRAVIS CO.,AUSTIN,6/27/2004,1130,Flash Flood, , ,0,0,0,0,TX,CST, ,174708,C,453,EWX,0,0,LAW ENFORCEMENT, , , , , , , ,AUSTIN, , , , ,78
5409728,TRAVIS CO.,AUSTIN,6/28/2004,1637,Hail,0.75, ,0,0,0,0,TX,CST, ,174715,C,453,EWX,0,0,BROADCAST MEDIA, , , , , , , ,AUSTIN,30.28,-97.75,30.28,-97.75,79
5409729,TRAVIS CO.,AUSTIN,6/28/2004,1640,Thunderstorm Wind,60, ,0,0,20000,0,TX,CST,EG,174715,C,453,EWX,0,0,BROADCAST MEDIA, , , , , , , ,AUSTIN,30.28,-97.75,30.28,-97.75,80
5409812,TRAVIS CO.,COUNTYWIDE,6/29/2004,930,Flash Flood, , ,0,0,0,0,TX,CST, ,174724,C,453,EWX,0,0,LAW ENFORCEMENT, , , , , , , ,COUNTYWIDE, , , , ,81
5424917,TRAVIS CO.,AUSTIN,9/14/2004,1600,Flash Flood, , ,0,0,0,0,TX,CST, ,180849,C,453,EWX,0,0,NEWSPAPER, , , , , , , ,AUSTIN, , , , ,82
5424528,TRAVIS CO.,EAST PORTION,10/2/2004,430,Flash Flood, , ,0,0,0,0,TX,CST, ,180942,C,453,EWX,0,0,EMERGENCY MANAGER, , , , , , , ,EAST PORTION, , , , ,83
5428871,TRAVIS CO.,AUSTIN,11/1/2004,100,Flash Flood, , ,0,0,0,0,TX,CST, ,182092,C,453,EWX,0,0,BROADCAST MEDIA, , , , , , , ,AUSTIN, , , , ,84
5428872,TRAVIS CO.,AUSTIN,11/1/2004,600,Flash Flood, , ,0,0,0,0,TX,CST, ,182092,C,453,EWX,0,0,BROADCAST MEDIA, , , , , , , ,AUSTIN, , , , ,85
5428945,TRAVIS CO.,BEECAVES,11/16/2004,1652,Tornado, ,F0,0,0,0,0,TX,CST, ,182098,C,453,EWX,0,0,BROADCAST MEDIA, ,0.5,100,1,W,1,W,BEECAVES,30.3,-97.97,30.3,-97.97,86
5427960,TRAVIS CO.,COUNTYWIDE,11/16/2004,2300,Flash Flood, , ,0,0,0,0,TX,CST, ,182107,C,453,EWX,0,0,LAW ENFORCEMENT, , , , , , , ,COUNTYWIDE, , , , ,87
5428302,TRAVIS CO.,COUNTYWIDE,11/22/2004,100,Flash Flood, , ,0,0,0,0,TX,CST, ,182127,C,453,EWX,0,0,EMERGENCY MANAGER, , , , , , , ,COUNTYWIDE, , , , ,88
5428421,TRAVIS (ZONE), ,11/22/2004,315,Flood, , ,0,0,0,0,TX,CST, ,182129,Z,192,EWX,0,0,OTHER FEDERAL AGENCY, , , , , , , , , , , , ,89
5428528,TRAVIS (ZONE), ,11/22/2004,500,Flood, , ,0,0,0,0,TX,CST, ,182132,Z,192,EWX,0,0,OTHER FEDERAL AGENCY, , , , , , , , , , , , ,90
5428647,TRAVIS CO.,COUNTYWIDE,11/22/2004,1000,Flash Flood, , ,0,0,0,0,TX,CST, ,182139,C,453,EWX,0,0,LAW ENFORCEMENT, , , , , , , ,COUNTYWIDE, , , , ,91
5428761,TRAVIS CO.,AUSTIN,11/23/2004,855,Hail,0.75, ,0,0,0,0,TX,CST, ,182151,C,453,EWX,0,0,AMATEUR RADIO, , , , , , , ,AUSTIN,30.28,-97.75,30.28,-97.75,92
5428827,TRAVIS CO.,SOUTHEAST PORTION,11/23/2004,1000,Flash Flood, , ,0,0,0,0,TX,CST, ,182153,C,453,EWX,0,0,EMERGENCY MANAGER, , , , , , , ,SOUTHEAST PORTION, , , , ,93
5441456,TRAVIS CO.,AUSTIN,3/19/2005,1655,Hail,0.88, ,0,0,0,0,TX,CST, ,185248,C,453,EWX,0,0,GENERAL PUBLIC, , , ,6,S,8,SE,AUSTIN,30.2,-97.75,30.2,-97.65,94
5441470,TRAVIS CO.,LAGO VISTA,3/25/2005,2105,Hail,1.75, ,0,0,0,0,TX,CST, ,185254,C,453,EWX,0,0,GENERAL PUBLIC, , , , , , , ,LAGO VISTA,30.47,-97.98,30.47,-97.98,95
5441558,TRAVIS CO.,LAGO VISTA,3/25/2005,2105,Hail,2, ,0,0,100000000,0,TX,CST, ,185254,C,453,EWX,0,0,EMERGENCY MANAGER, , , , , , , ,MANOR,30.47,-97.98,30.33,-97.55,96
5441471,TRAVIS CO.,LAKE TRAVIS,3/25/2005,2108,Hail,1, ,0,0,0,0,TX,CST, ,185254,C,453,EWX,0,0,GENERAL PUBLIC, , , , , , , ,LAKE TRAVIS,30.43,-98.03,30.43,-98.03,97
5441559,TRAVIS CO.,AUSTIN,3/25/2005,2110,Hail,1.5, ,0,0,0,0,TX,CST, ,185254,C,453,EWX,0,0,GENERAL PUBLIC, , , ,10,W,7,W,AUSTIN,30.28,-97.92,30.28,-97.87,98
5441560,TRAVIS CO.,AUSTIN,3/25/2005,2115,Hail,1, ,0,0,0,0,TX,CST, ,185254,C,453,EWX,0,0,NWS EMPLOYEE(OFF DUTY), , , ,4,NW,4,NW,AUSTIN,30.32,-97.8,30.32,-97.8,99
5441665,TRAVIS CO.,AUSTIN,3/25/2005,2115,Thunderstorm Wind,50, ,0,0,0,0,TX,CST,ES,185254,C,453,EWX,0,0,NWS EMPLOYEE(OFF DUTY), , , ,4,NW,4,NW,AUSTIN,30.32,-97.8,30.32,-97.8,100
5441561,TRAVIS CO.,AUSTIN,3/25/2005,2123,Hail,0.75, ,0,0,0,0,TX,CST, ,185254,C,453,EWX,0,0,GENERAL PUBLIC, , , ,10,NW,10,NW,AUSTIN,30.38,-97.87,30.38,-97.87,101
5441562,TRAVIS CO.,AUSTIN,3/25/2005,2125,Hail,1.75, ,0,0,0,0,TX,CST, ,185254,C,453,EWX,0,0,GENERAL PUBLIC, , , ,5,NW,5,NW,AUSTIN,30.33,-97.82,30.33,-97.82,102
5441564,TRAVIS CO.,AUSTIN,3/25/2005,2130,Hail,0.88, ,0,0,0,0,TX,CST, ,185254,C,453,EWX,0,0,BROADCAST MEDIA, , , ,4,NW,4,NW,AUSTIN,30.32,-97.8,30.32,-97.8,103
5441563,TRAVIS CO.,AUSTIN,3/25/2005,2130,Hail,0.75, ,0,0,0,0,TX,CST, ,185254,C,453,EWX,0,0,TRAINED SPOTTER, , , ,9,NW,9,NW,AUSTIN,30.38,-97.85,30.38,-97.85,104
5441565,TRAVIS CO.,AUSTIN,3/25/2005,2135,Hail,1.75, ,0,0,0,0,TX,CST, ,185254,C,453,EWX,0,0,GENERAL PUBLIC, , , ,2,NE,2,NE,AUSTIN,30.3,-97.73,30.3,-97.73,105
5441566,TRAVIS CO.,AUSTIN,3/25/2005,2140,Hail,2, ,0,0,0,0,TX,CST, ,185254,C,453,EWX,0,0,GENERAL PUBLIC, , , ,8,E,8,E,AUSTIN,30.28,-97.62,30.28,-97.62,106
5441567,TRAVIS CO.,MANOR,3/25/2005,2145,Hail,1, ,0,0,0,0,TX,CST, ,185254,C,453,EWX,0,0,AMATEUR RADIO, , , ,4,SE,4,SE,MANOR,30.3,-97.5,30.3,-97.5,107
5441568,TRAVIS CO.,MANOR,3/25/2005,2150,Tornado, ,F1,0,0,100000,0,TX,CST, ,185254,C,453,EWX,0,0,NWS STORM SURVEY, ,2.5,200,4,SE,7,SE,MANOR,30.3,-97.5,30.27,-97.47,108
5441669,TRAVIS CO.,AUSTIN-BERGSTROM ARPT,3/31/2005,1815,Thunderstorm Wind,60, ,0,0,0,0,TX,CST,EG,185257,C,453,EWX,0,0,EMERGENCY MANAGER, , , , , , , ,DEL VALLE,30.2,-97.67,30.22,-97.67,109
5445321,TRAVIS CO.,AUSTIN,4/5/2005,1932,Hail,1, ,0,0,0,0,TX,CST, ,186623,C,453,EWX,0,0,GENERAL PUBLIC, , , ,1,E,1,E,AUSTIN,30.28,-97.73,30.28,-97.73,110
5445322,TRAVIS CO.,AUSTIN,4/5/2005,1935,Hail,0.75, ,0,0,0,0,TX,CST, ,186623,C,453,EWX,0,0,TRAINED SPOTTER, , , ,8,N,8,N,AUSTIN,30.4,-97.75,30.4,-97.75,111
5445323,TRAVIS CO.,AUSTIN,4/5/2005,1945,Hail,1, ,0,0,0,0,TX,CST, ,186623,C,453,EWX,0,0,TRAINED SPOTTER, , , ,6,SW,6,SW,AUSTIN,30.22,-97.82,30.22,-97.82,112
5445324,TRAVIS CO.,AUSTIN,4/5/2005,1955,Hail,1, ,0,0,0,0,TX,CST, ,186623,C,453,EWX,0,0,GENERAL PUBLIC, , , ,8,SE,8,SE,AUSTIN,30.2,-97.65,30.2,-97.65,113
5445606,TRAVIS CO.,AUSTIN,4/10/2005,2325,Hail,0.75, ,0,0,0,0,TX,CST, ,186627,C,453,EWX,0,0,GENERAL PUBLIC, , , ,8,NW,8,NW,AUSTIN,30.37,-97.85,30.37,-97.85,114
